,Unnamed: 0,CODE_GENDER_M,NAME_INCOME_TYPE_Pensioner,NAME_INCOME_TYPE_State servant,NAME_INCOME_TYPE_Student,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Higher education,NAME_EDUCATION_TYPE_Incomplete higher,NAME_EDUCATION_TYPE_Lower secondary,NAME_EDUCATION_TYPE_Secondary / secondary special,NAME_FAMILY_STATUS_Married,NAME_FAMILY_STATUS_Separated,NAME_FAMILY_STATUS_Single / not married,NAME_FAMILY_STATUS_Widow,NAME_HOUSING_TYPE_House / apartment,NAME_HOUSING_TYPE_Municipal apartment,NAME_HOUSING_TYPE_Office apartment,NAME_HOUSING_TYPE_Rented apartment,NAME_HOUSING_TYPE_With parents,OCCUPATION_TYPE_Occup2,OCCUPATION_TYPE_Occup3,OCCUPATION_TYPE_Occup4,OCCUPATION_TYPE_Occup5,OCCUPATION_TYPE_Occup6,ID,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,months_in_book,Cluster
29454,29454,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5068559,1,0,135000.0,-19614,-385,0,0,0,2.0,60,1
29455,29455,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5009620,1,0,135000.0,-19056,-99,1,0,0,2.0,132,1
29456,29456,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5009622,1,0,135000.0,-19056,-99,1,0,0,2.0,132,1
29457,29457,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5009623,1,0,135000.0,-19056,-99,1,0,0,2.0,132,1
29458,29458,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5009624,1,0,135000.0,-19056,-99,1,0,0,2.0,132,1
29459,29459,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5024947,1,0,135000.0,-18643,-1707,1,0,0,2.0,6,1
29460,29460,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5051255,1,0,135000.0,-18109,-3484,0,0,0,2.0,71,1
29461,29461,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5051256,1,0,135000.0,-18109,-3484,0,0,0,2.0,71,1
29462,29462,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5051258,1,0,135000.0,-18109,-3484,0,0,0,2.0,71,1
29463,29463,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5113386,1,0,135000.0,-17568,-650,0,0,1,2.0,147,1
29464,29464,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5113387,1,0,135000.0,-17568,-650,0,0,1,2.0,147,1
29465,29465,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5113389,1,0,135000.0,-17568,-650,0,0,1,2.0,147,1
29466,29466,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5113390,1,0,135000.0,-17568,-650,0,0,1,2.0,147,1
29467,29467,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5113391,1,0,135000.0,-17568,-650,0,0,1,2.0,147,1
29468,29468,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5113392,1,0,135000.0,-17568,-650,0,0,1,2.0,147,1
29469,29469,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5095789,1,0,135000.0,-16624,-4054,0,0,0,2.0,237,1
29470,29470,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5095790,1,0,135000.0,-16624,-4054,0,0,0,2.0,237,1
29471,29471,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5095793,1,0,135000.0,-16624,-4054,0,0,0,2.0,237,1
29472,29472,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5095794,1,0,135000.0,-16624,-4054,0,0,0,2.0,237,1
29473,29473,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5095796,1,0,135000.0,-16624,-4054,0,0,0,2.0,237,1
29474,29474,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5095797,1,0,135000.0,-16624,-4054,0,0,0,2.0,237,1
29475,29475,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5126459,1,0,135000.0,-14262,-1869,0,0,0,2.0,8,1
29476,29476,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5096283,1,0,135000.0,-14209,-97,0,0,0,2.0,52,1
29477,29477,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5096284,1,0,135000.0,-14209,-97,0,0,0,2.0,52,1
29478,29478,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5096285,1,0,135000.0,-14209,-97,0,0,0,2.0,52,1
29479,29479,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5024934,1,0,135000.0,-13702,-1462,0,1,0,2.0,12,1
29480,29480,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5067909,1,0,135000.0,-13483,-1816,1,1,0,2.0,310,1
29481,29481,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5067910,1,0,135000.0,-13483,-1816,1,1,0,2.0,310,1
29482,29482,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5067911,1,0,135000.0,-13483,-1816,1,1,0,2.0,310,1
29483,29483,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5067912,1,0,135000.0,-13483,-1816,1,1,0,2.0,310,1
29484,29484,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5067913,1,0,135000.0,-13483,-1816,1,1,0,2.0,310,1
29485,29485,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5067915,1,0,135000.0,-13483,-1816,1,1,0,2.0,310,1
29486,29486,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5067916,1,0,135000.0,-13483,-1816,1,1,0,2.0,310,1
29487,29487,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5067917,1,0,135000.0,-13483,-1816,1,1,0,2.0,310,1
29488,29488,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5067918,1,0,135000.0,-13483,-1816,1,1,0,2.0,310,1
29489,29489,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5067919,1,0,135000.0,-13483,-1816,1,1,0,2.0,310,1
29490,29490,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5125356,1,0,135000.0,-12222,-195,0,0,0,2.0,35,1
29491,29491,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5125357,1,0,135000.0,-12222,-195,0,0,0,2.0,35,1
29492,29492,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5125359,1,0,135000.0,-12222,-195,0,0,0,2.0,35,1
29493,29493,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5125362,1,0,135000.0,-12222,-195,0,0,0,2.0,35,1
29494,29494,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5125363,1,0,135000.0,-12222,-195,0,0,0,2.0,35,1
29495,29495,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5125364,1,0,135000.0,-12222,-195,0,0,0,2.0,35,1
29496,29496,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5095590,1,0,135000.0,-10956,-2076,0,0,0,2.0,70,1
29497,29497,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5095591,1,0,135000.0,-10956,-2076,0,0,0,2.0,70,1
29498,29498,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5143350,1,0,135000.0,-10578,-1384,1,0,0,2.0,104,1
29499,29499,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5143351,1,0,135000.0,-10578,-1384,1,0,0,2.0,104,1
29500,29500,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5143352,1,0,135000.0,-10578,-1384,1,0,0,2.0,104,1
29501,29501,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5143353,1,0,135000.0,-10578,-1384,1,0,0,2.0,104,1
29502,29502,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5143354,1,0,135000.0,-10578,-1384,1,0,0,2.0,104,1
29503,29503,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5143355,1,0,135000.0,-10578,-1384,1,0,0,2.0,104,1
29504,29504,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5036577,1,0,135000.0,-10471,-1638,0,0,0,2.0,11,1
29505,29505,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5143105,1,0,135000.0,-8899,-2326,1,1,0,2.0,251,1
29506,29506,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5143106,1,0,135000.0,-8899,-2326,1,1,0,2.0,251,1
29507,29507,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5143107,1,0,135000.0,-8899,-2326,1,1,0,2.0,251,1
29508,29508,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5143108,1,0,135000.0,-8899,-2326,1,1,0,2.0,251,1
29509,29509,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5143109,1,0,135000.0,-8899,-2326,1,1,0,2.0,251,1
29510,29510,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5143110,1,0,135000.0,-8899,-2326,1,1,0,2.0,251,1
29511,29511,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5143111,1,0,135000.0,-8899,-2326,1,1,0,2.0,251,1
29512,29512,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,5037248,1,0,135000.0,-12018,-408,0,0,0,2.0,40,1
29513,29513,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,5145822,1,0,135000.0,-9158,-735,0,0,0,2.0,42,1
29514,29514,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,5145823,1,0,135000.0,-9158,-735,0,0,0,2.0,42,1
29515,29515,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,5137249,1,0,135000.0,-18529,-1204,0,0,0,1.0,234,1
29516,29516,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,5137250,1,0,135000.0,-18529,-1204,0,0,0,1.0,234,1
29517,29517,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,5137251,1,0,135000.0,-18529,-1204,0,0,0,1.0,234,1
29518,29518,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,5137252,1,0,135000.0,-18529,-1204,0,0,0,1.0,234,1
29519,29519,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,5137253,1,0,135000.0,-18529,-1204,0,0,0,1.0,234,1
29520,29520,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,5137254,1,0,135000.0,-18529,-1204,0,0,0,1.0,234,1
29521,29521,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,5137255,1,0,135000.0,-18529,-1204,0,0,0,1.0,234,1
29522,29522,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,5026633,1,0,135000.0,-18010,-2811,1,0,0,1.0,84,1
29523,29523,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,5026634,1,0,135000.0,-18010,-2811,1,0,0,1.0,84,1
29524,29524,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,5026638,1,0,135000.0,-18010,-2811,1,0,0,1.0,84,1
29525,29525,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,5026642,1,0,135000.0,-18010,-2811,1,0,0,1.0,84,1
29526,29526,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,5026643,1,0,135000.0,-18010,-2811,1,0,0,1.0,84,1
29527,29527,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,5026644,1,0,135000.0,-18010,-2811,1,0,0,1.0,84,1
29528,29528,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,5026645,1,0,135000.0,-18010,-2811,1,0,0,1.0,84,1
29529,29529,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,5051186,1,0,135000.0,-12260,-896,0,0,0,1.0,50,1
29530,29530,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,5051187,1,0,135000.0,-12260,-896,0,0,0,1.0,50,1
29531,29531,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,5140094,1,0,135000.0,-9948,-401,1,0,0,1.0,66,1
29532,29532,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,5140095,1,0,135000.0,-9948,-401,1,0,0,1.0,66,1
29533,29533,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,5140093,1,0,135000.0,-9948,-401,1,0,0,1.0,66,1
29534,29534,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,5036980,1,0,135000.0,-9948,-401,1,0,0,1.0,66,1
29535,29535,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,5036981,1,0,135000.0,-9948,-401,1,0,0,1.0,66,1
29536,29536,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,5061950,1,0,135000.0,-12099,-1567,0,0,0,1.0,146,1
29537,29537,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,5061951,1,0,135000.0,-12099,-1567,0,0,0,1.0,146,1
29538,29538,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,5061952,1,0,135000.0,-12099,-1567,0,0,0,1.0,146,1
29539,29539,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,5061953,1,0,135000.0,-12099,-1567,0,0,0,1.0,146,1
29540,29540,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,5061954,1,0,135000.0,-12099,-1567,0,0,0,1.0,146,1
29541,29541,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5090225,1,0,135000.0,-10543,-802,1,1,0,1.0,14,1
29542,29542,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,5090452,1,0,135000.0,-18012,-1193,1,1,0,1.0,18,1
29543,29543,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5136998,1,0,139500.0,-18333,-8143,1,1,0,2.0,162,1
29544,29544,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5137000,1,0,139500.0,-18333,-8143,1,1,0,2.0,162,1
29545,29545,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5137001,1,0,139500.0,-18333,-8143,1,1,0,2.0,162,1
29546,29546,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5137002,1,0,139500.0,-18333,-8143,1,1,0,2.0,162,1
29547,29547,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5137003,1,0,139500.0,-18333,-8143,1,1,0,2.0,162,1
29548,29548,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5137004,1,0,139500.0,-18333,-8143,1,1,0,2.0,162,1
29549,29549,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5137005,1,0,139500.0,-18333,-8143,1,1,0,2.0,162,1
29550,29550,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5137006,1,0,139500.0,-18333,-8143,1,1,0,2.0,162,1
29551,29551,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5033689,1,0,144000.0,-18441,-1540,1,1,0,2.0,33,1
29552,29552,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5089683,1,0,144000.0,-14767,-613,1,0,0,2.0,84,1
29553,29553,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5089684,1,0,144000.0,-14767,-613,1,0,0,2.0,84,1
29554,29554,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5090714,1,0,144000.0,-14767,-613,1,0,0,2.0,84,1
29555,29555,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5125562,1,0,148500.0,-10325,-3026,1,0,0,2.0,139,1
29556,29556,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5125563,1,0,148500.0,-10325,-3026,1,0,0,2.0,139,1
29557,29557,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5125564,1,0,148500.0,-10325,-3026,1,0,0,2.0,139,1
29558,29558,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5125565,1,0,148500.0,-10325,-3026,1,0,0,2.0,139,1
29559,29559,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5125566,1,0,148500.0,-10325,-3026,1,0,0,2.0,139,1
29560,29560,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5125567,1,0,148500.0,-10325,-3026,1,0,0,2.0,139,1
29561,29561,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5125568,1,0,148500.0,-10325,-3026,1,0,0,2.0,139,1
29562,29562,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5125569,1,0,148500.0,-10325,-3026,1,0,0,2.0,139,1
29563,29563,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5125570,1,0,148500.0,-10325,-3026,1,0,0,2.0,139,1
29564,29564,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5125571,1,0,148500.0,-10325,-3026,1,0,0,2.0,139,1
29565,29565,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5125572,1,0,148500.0,-10325,-3026,1,0,0,2.0,139,1
29566,29566,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5125573,1,0,148500.0,-10325,-3026,1,0,0,2.0,139,1
29567,29567,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5048173,1,0,148500.0,-10986,-3595,1,1,0,2.0,85,1
29568,29568,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5048174,1,0,148500.0,-10986,-3595,1,1,0,2.0,85,1
29569,29569,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5048175,1,0,148500.0,-10986,-3595,1,1,0,2.0,85,1
29570,29570,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5048176,1,0,148500.0,-10986,-3595,1,1,0,2.0,85,1
29571,29571,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5048177,1,0,148500.0,-10986,-3595,1,1,0,2.0,85,1
29572,29572,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5048178,1,0,148500.0,-10986,-3595,1,1,0,2.0,85,1
29573,29573,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5048179,1,0,148500.0,-10986,-3595,1,1,0,2.0,85,1
29574,29574,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5118310,1,0,148500.0,-18905,-10627,0,1,0,2.0,7,1
29575,29575,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5118311,1,0,148500.0,-18905,-10627,0,1,0,2.0,7,1
29576,29576,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,5068978,1,0,153000.0,-10937,-1144,0,0,0,1.0,113,1
29577,29577,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,5068979,1,0,153000.0,-10937,-1144,0,0,0,1.0,113,1
29578,29578,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,5068980,1,0,153000.0,-10937,-1144,0,0,0,1.0,113,1
29579,29579,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,5068981,1,0,153000.0,-10937,-1144,0,0,0,1.0,113,1
29580,29580,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5050713,1,0,157500.0,-9579,-835,0,0,0,2.0,33,1
29581,29581,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5050714,1,0,157500.0,-9579,-835,0,0,0,2.0,33,1
29582,29582,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5050715,1,0,157500.0,-9579,-835,0,0,0,2.0,33,1
29583,29583,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5050716,1,0,157500.0,-9579,-835,0,0,0,2.0,33,1
29584,29584,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5050717,1,0,157500.0,-9579,-835,0,0,0,2.0,33,1
29585,29585,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5050718,1,0,157500.0,-9579,-835,0,0,0,2.0,33,1
29586,29586,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5117431,1,0,157500.0,-19370,-2410,1,1,0,2.0,150,1
29587,29587,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5117432,1,0,157500.0,-19370,-2410,1,1,0,2.0,150,1
29588,29588,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5117433,1,0,157500.0,-19370,-2410,1,1,0,2.0,150,1
29589,29589,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5117434,1,0,157500.0,-19370,-2410,1,1,0,2.0,150,1
29590,29590,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5089929,1,0,157500.0,-19170,-4965,0,0,0,2.0,71,1
29591,29591,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5089930,1,0,157500.0,-19170,-4965,0,0,0,2.0,71,1
29592,29592,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5089931,1,0,157500.0,-19170,-4965,0,0,0,2.0,71,1
29593,29593,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5089932,1,0,157500.0,-19170,-4965,0,0,0,2.0,71,1
29594,29594,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5089933,1,0,157500.0,-19170,-4965,0,0,0,2.0,71,1
29595,29595,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5089934,1,0,157500.0,-19170,-4965,0,0,0,2.0,71,1
29596,29596,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5023748,1,0,157500.0,-11454,-1604,0,0,0,2.0,114,1
29597,29597,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5023749,1,0,157500.0,-11454,-1604,0,0,0,2.0,114,1
29598,29598,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5023750,1,0,157500.0,-11454,-1604,0,0,0,2.0,114,1
29599,29599,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5023751,1,0,157500.0,-11454,-1604,0,0,0,2.0,114,1
29600,29600,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5023752,1,0,157500.0,-11454,-1604,0,0,0,2.0,114,1
29601,29601,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5023753,1,0,157500.0,-11454,-1604,0,0,0,2.0,114,1
29602,29602,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5096816,1,0,157500.0,-11130,-3231,0,0,0,2.0,40,1
29603,29603,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5096817,1,0,157500.0,-11130,-3231,0,0,0,2.0,40,1
29604,29604,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5096818,1,0,157500.0,-11130,-3231,0,0,0,2.0,40,1
29605,29605,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,5085781,1,0,157500.0,-17039,-4156,0,0,0,2.0,60,1
29606,29606,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,5085786,1,0,157500.0,-17039,-4156,0,0,0,2.0,60,1
29607,29607,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5033526,1,0,157500.0,-23641,365243,0,0,0,2.0,35,0
